[22:53:26] Episode 1827: Reward 12.4, Steps 50, Win Rate 0.311, Epsilon 0.050 (5.0 eps/s)
[22:53:27] Episode 1835: Reward 11.6, Steps 50, Win Rate 0.311, Epsilon 0.050 (5.0 eps/s)
[22:53:27] Episode 1836: Reward 5.1, Steps 50, Win Rate 0.311, Epsilon 0.050 (5.0 eps/s)
[22:53:28] Episode 1837: Reward 10.5, Steps 50, Win Rate 0.311, Epsilon 0.050 (5.0 eps/s)
[22:53:28] Episode 1838: Reward 5.2, Steps 50, Win Rate 0.312, Epsilon 0.050 (5.0 eps/s)
[22:53:28] Episode 1839: Reward 5.1, Steps 50, Win Rate 0.312, Epsilon 0.050 (5.0 eps/s)
[22:53:28] Episode 1841: Reward 5.3, Steps 50, Win Rate 0.312, Epsilon 0.050 (5.0 eps/s)
[22:53:29] Episode 1842: Reward 11.4, Steps 50, Win Rate 0.313, Epsilon 0.050 (5.0 eps/s)
[22:53:29] Episode 1843: Reward 10.6, Steps 50, Win Rate 0.313, Epsilon 0.050 (5.0 eps/s)
[22:53:30] Episode 1849: Reward 5.1, Steps 50, Win Rate 0.313, Epsilon 0.050 (5.0 eps/s)
[22:53:30] Episode 1850: Reward 4.3, Steps 25, Win Rate 0.312, Epsilon 0.050 (5.0 eps/s)
[22:53:33] Episode 1851: Reward 10.8, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:34] Episode 1852: Reward 6.9, Steps 29, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:34] Episode 1853: Reward 6.5, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:34] [Step 49992] Updated target network. Win rate: 0.314, Buffer: 49992, Time: 6.3m
[22:53:34] Episode 1854: Reward 5.2, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:34] Episode 1855: Reward 12.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:35] Episode 1856: Reward 5.1, Steps 25, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:53:35] Episode 1861: Reward 5.3, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:36] Episode 1864: Reward 12.3, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:37] Episode 1877: Reward 10.5, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:38] Episode 1879: Reward 12.4, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:38] Episode 1880: Reward 13.2, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:38] Episode 1883: Reward 12.4, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:39] Episode 1885: Reward 14.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:39] Episode 1886: Reward 8.8, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:39] Episode 1888: Reward 5.2, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:40] Episode 1891: Reward 5.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:40] Episode 1892: Reward 11.5, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:41] Episode 1895: Reward 11.9, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:53:41] Episode 1897: Reward 11.7, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:53:41] Episode 1898: Reward 12.1, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:53:41] Episode 1899: Reward 5.1, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:53:42] Episode 1900: Reward 5.0, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:53:45] Episode 1901: Reward 5.2, Steps 50, Win Rate 0.316, Epsilon 0.050 (4.9 eps/s)
[22:53:46] Episode 1904: Reward 5.1, Steps 50, Win Rate 0.316, Epsilon 0.050 (4.9 eps/s)
[22:53:46] Episode 1905: Reward 5.2, Steps 50, Win Rate 0.316, Epsilon 0.050 (4.9 eps/s)
[22:53:48] Episode 1921: Reward 5.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:48] Episode 1922: Reward 11.4, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:50] Episode 1936: Reward 10.8, Steps 50, Win Rate 0.312, Epsilon 0.050 (4.9 eps/s)
[22:53:50] Episode 1939: Reward 6.3, Steps 42, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:51] Episode 1943: Reward 11.7, Steps 50, Win Rate 0.312, Epsilon 0.050 (4.9 eps/s)
[22:53:51] Episode 1946: Reward 10.1, Steps 50, Win Rate 0.312, Epsilon 0.050 (4.9 eps/s)
[22:53:51] Episode 1950: Reward 10.3, Steps 50, Win Rate 0.312, Epsilon 0.050 (4.9 eps/s)
[22:53:56] Episode 1953: Reward 7.9, Steps 50, Win Rate 0.312, Epsilon 0.050 (4.9 eps/s)
[22:53:56] Episode 1954: Reward 12.7, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:57] Episode 1959: Reward 5.1, Steps 50, Win Rate 0.312, Epsilon 0.050 (4.9 eps/s)
[22:53:57] Episode 1961: Reward 12.4, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:57] Episode 1963: Reward 5.6, Steps 24, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:57] Episode 1964: Reward 11.0, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:58] Episode 1965: Reward 5.3, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:53:58] Episode 1967: Reward 11.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:58] Episode 1968: Reward 10.8, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:59] Episode 1969: Reward 11.6, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:53:59] Episode 1970: Reward 5.1, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:53:59] Episode 1977: Reward 9.3, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:01] Episode 1981: Reward 5.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:01] Episode 1983: Reward 12.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:01] Episode 1984: Reward 8.3, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:01] Episode 1985: Reward 6.5, Steps 39, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:01] Episode 1989: Reward 5.2, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:03] Episode 1996: Reward 9.7, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:03] Episode 1998: Reward 13.3, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:03] Episode 2000: Reward 12.7, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:08] Episode 2013: Reward 5.2, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:54:09] Episode 2015: Reward 5.1, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:54:09] Episode 2016: Reward 11.6, Steps 50, Win Rate 0.313, Epsilon 0.050 (4.9 eps/s)
[22:54:09] Episode 2017: Reward 6.1, Steps 43, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:09] Episode 2018: Reward 12.8, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:09] Episode 2020: Reward 11.9, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:10] Episode 2023: Reward 5.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:10] Episode 2025: Reward 5.1, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:11] Episode 2027: Reward 12.0, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:11] Episode 2029: Reward 5.2, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:11] Episode 2030: Reward 11.9, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:12] Episode 2034: Reward 10.6, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:13] Episode 2044: Reward 6.9, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:13] Episode 2045: Reward 5.1, Steps 50, Win Rate 0.314, Epsilon 0.050 (4.9 eps/s)
[22:54:13] Episode 2046: Reward 5.1, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:14] Episode 2047: Reward 6.8, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:14] Episode 2048: Reward 10.2, Steps 50, Win Rate 0.315, Epsilon 0.050 (4.9 eps/s)
[22:54:14] Episode 2049: Reward 5.4, Steps 50, Win Rate 0.316, Epsilon 0.050 (4.9 eps/s)
[22:54:14] Episode 2050: Reward 5.1, Steps 50, Win Rate 0.316, Epsilon 0.050 (4.9 eps/s)
[22:54:18] Episode 2053: Reward 13.6, Steps 50, Win Rate 0.316, Epsilon 0.050 (4.9 eps/s)
[22:54:19] Episode 2057: Reward 6.5, Steps 50, Win Rate 0.316, Epsilon 0.050 (4.9 eps/s)
[22:54:19] Episode 2058: Reward 10.5, Steps 50, Win Rate 0.316, Epsilon 0.050 (4.9 eps/s)
[22:54:20] Episode 2059: Reward 11.2, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:20] Episode 2060: Reward 12.5, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:20] Episode 2065: Reward 5.1, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:20] Episode 2066: Reward 11.3, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:21] Episode 2067: Reward 5.1, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:22] Episode 2072: Reward 5.1, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:22] Episode 2074: Reward 11.6, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:22] Episode 2075: Reward 6.6, Steps 50, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:22] Episode 2077: Reward 5.2, Steps 50, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:24] Episode 2085: Reward 5.2, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:24] Episode 2086: Reward 5.1, Steps 50, Win Rate 0.317, Epsilon 0.050 (4.9 eps/s)
[22:54:24] Episode 2088: Reward 6.3, Steps 50, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:24] Episode 2090: Reward 10.5, Steps 50, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:24] Episode 2093: Reward 10.4, Steps 50, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:25] Episode 2094: Reward 6.6, Steps 43, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:25] Episode 2095: Reward 5.1, Steps 50, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:26] Episode 2097: Reward 5.2, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:26] Episode 2100: Reward 10.1, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:30] Episode 2104: Reward 9.9, Steps 50, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:30] Episode 2107: Reward 5.1, Steps 50, Win Rate 0.318, Epsilon 0.050 (4.9 eps/s)
[22:54:31] Episode 2108: Reward 5.2, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:31] Episode 2110: Reward 6.9, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:31] Episode 2111: Reward 5.1, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:31] Episode 2112: Reward 5.1, Steps 50, Win Rate 0.320, Epsilon 0.050 (4.9 eps/s)
[22:54:32] Episode 2117: Reward 6.3, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:33] Episode 2121: Reward 10.6, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:33] Episode 2123: Reward 5.1, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:33] Episode 2126: Reward 6.6, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:34] Episode 2131: Reward 10.9, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:34] Episode 2132: Reward 10.4, Steps 50, Win Rate 0.319, Epsilon 0.050 (4.9 eps/s)
[22:54:35] Episode 2133: Reward 5.1, Steps 50, Win Rate 0.320, Epsilon 0.050 (4.9 eps/s)
[22:54:35] Episode 2134: Reward 5.1, Steps 50, Win Rate 0.320, Epsilon 0.050 (4.9 eps/s)
[22:54:35] Episode 2135: Reward 11.0, Steps 50, Win Rate 0.320, Epsilon 0.050 (4.9 eps/s)
[22:54:35] Episode 2136: Reward 11.9, Steps 50, Win Rate 0.321, Epsilon 0.050 (4.9 eps/s)
[22:54:35] Episode 2137: Reward 5.2, Steps 50, Win Rate 0.321, Epsilon 0.050 (4.9 eps/s)
[22:54:35] Episode 2138: Reward 5.4, Steps 50, Win Rate 0.321, Epsilon 0.050 (4.9 eps/s)
[22:54:36] Episode 2139: Reward 5.1, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:36] Episode 2142: Reward 5.2, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:36] Episode 2144: Reward 5.1, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:37] Episode 2146: Reward 8.5, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:38] Episode 2150: Reward 5.1, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:43] Episode 2158: Reward 11.2, Steps 50, Win Rate 0.321, Epsilon 0.050 (4.8 eps/s)
[22:54:43] Episode 2161: Reward 5.2, Steps 50, Win Rate 0.321, Epsilon 0.050 (4.9 eps/s)
[22:54:43] Episode 2164: Reward 5.1, Steps 50, Win Rate 0.321, Epsilon 0.050 (4.9 eps/s)
[22:54:44] Episode 2165: Reward 11.8, Steps 50, Win Rate 0.321, Epsilon 0.050 (4.9 eps/s)
[22:54:44] Episode 2166: Reward 10.9, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:44] Episode 2167: Reward 11.0, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.8 eps/s)
[22:54:45] Episode 2169: Reward 6.9, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.8 eps/s)
[22:54:45] Episode 2170: Reward 12.6, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.8 eps/s)
[22:54:45] Episode 2174: Reward 5.1, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:47] Episode 2182: Reward 5.1, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:47] Episode 2184: Reward 13.0, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:47] Episode 2186: Reward 11.5, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:48] Episode 2189: Reward 5.1, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:48] Episode 2190: Reward 9.8, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.9 eps/s)
[22:54:49] Episode 2191: Reward 5.1, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.9 eps/s)
[22:54:49] Episode 2194: Reward 5.1, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.9 eps/s)
[22:54:50] Episode 2198: Reward 10.9, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.9 eps/s)
[22:54:50] Episode 2199: Reward 5.1, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.9 eps/s)
[22:54:50] Episode 2200: Reward -4.9, Steps 2, Win Rate 0.323, Epsilon 0.050 (4.9 eps/s)
[22:54:54] Episode 2208: Reward 5.1, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.8 eps/s)
[22:54:54] Episode 2209: Reward 5.1, Steps 50, Win Rate 0.322, Epsilon 0.050 (4.8 eps/s)
[22:54:54] Episode 2210: Reward 6.2, Steps 33, Win Rate 0.323, Epsilon 0.050 (4.8 eps/s)
[22:54:54] Episode 2211: Reward 10.0, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.8 eps/s)
[22:54:55] Episode 2212: Reward 12.1, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.8 eps/s)
[22:54:55] Episode 2213: Reward 12.3, Steps 50, Win Rate 0.324, Epsilon 0.050 (4.8 eps/s)
[22:54:55] Episode 2214: Reward 5.2, Steps 50, Win Rate 0.324, Epsilon 0.050 (4.8 eps/s)
[22:54:56] Episode 2220: Reward 6.3, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.8 eps/s)
[22:54:57] Episode 2224: Reward 5.2, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.8 eps/s)
[22:54:57] Episode 2226: Reward 8.8, Steps 50, Win Rate 0.323, Epsilon 0.050 (4.8 eps/s)
[22:54:57] Episode 2228: Reward 9.4, Steps 50, Win Rate 0.324, Epsilon 0.050 (4.8 eps/s)
[22:54:57] Episode 2229: Reward 5.1, Steps 50, Win Rate 0.324, Epsilon 0.050 (4.8 eps/s)
[22:54:58] Episode 2230: Reward 5.3, Steps 50, Win Rate 0.324, Epsilon 0.050 (4.8 eps/s)
[22:54:58] Episode 2231: Reward 11.9, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.8 eps/s)
[22:54:58] Episode 2233: Reward 5.5, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.8 eps/s)
[22:54:59] Episode 2235: Reward 5.3, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.8 eps/s)
[22:54:59] Episode 2237: Reward 6.4, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.8 eps/s)
[22:54:59] Episode 2238: Reward 5.1, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.8 eps/s)
[22:54:59] Episode 2242: Reward 9.5, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.9 eps/s)
[22:55:00] Episode 2244: Reward 6.7, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.9 eps/s)
[22:55:01] Episode 2250: Reward 13.6, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.9 eps/s)
[22:55:04] Episode 2252: Reward 5.1, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.8 eps/s)
[22:55:04] Episode 2254: Reward 6.0, Steps 42, Win Rate 0.325, Epsilon 0.050 (4.8 eps/s)
[22:55:05] Episode 2255: Reward 5.1, Steps 50, Win Rate 0.325, Epsilon 0.050 (4.8 eps/s)
[22:55:05] Episode 2256: Reward 9.9, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:06] Episode 2259: Reward 12.0, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:06] Episode 2260: Reward 7.9, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:06] Episode 2264: Reward 10.9, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:06] Episode 2265: Reward 5.1, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:07] Episode 2267: Reward 5.1, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:08] Episode 2275: Reward 5.1, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:08] Episode 2277: Reward 6.5, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:09] Episode 2281: Reward 8.4, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:09] Episode 2282: Reward 11.8, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:09] Episode 2283: Reward 9.4, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:10] Episode 2285: Reward 10.8, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:10] Episode 2286: Reward 5.1, Steps 50, Win Rate 0.327, Epsilon 0.050 (4.8 eps/s)
[22:55:10] Episode 2288: Reward 12.8, Steps 50, Win Rate 0.327, Epsilon 0.050 (4.8 eps/s)
[22:55:11] Episode 2295: Reward 5.1, Steps 50, Win Rate 0.326, Epsilon 0.050 (4.8 eps/s)
[22:55:11] Episode 2297: Reward 6.7, Steps 50, Win Rate 0.327, Epsilon 0.050 (4.8 eps/s)
[22:55:11] Episode 2299: Reward 5.2, Steps 50, Win Rate 0.327, Epsilon 0.050 (4.8 eps/s)
[22:55:12] Episode 2300: Reward 13.2, Steps 50, Win Rate 0.327, Epsilon 0.050 (4.8 eps/s)
[22:55:16] Episode 2301: Reward 8.6, Steps 50, Win Rate 0.327, Epsilon 0.050 (4.8 eps/s)
[22:55:16] Episode 2302: Reward 8.7, Steps 50, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:16] Episode 2303: Reward 5.1, Steps 50, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:16] Episode 2304: Reward 12.2, Steps 50, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:17] Episode 2307: Reward 9.2, Steps 50, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:17] Episode 2308: Reward 5.1, Steps 50, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:18] Episode 2314: Reward 10.0, Steps 50, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:18] Episode 2315: Reward 5.1, Steps 50, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:18] Episode 2318: Reward 10.6, Steps 50, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:18] [Step 65992] Updated target network. Win rate: 0.328, Buffer: 50000, Time: 8.0m
[22:55:19] Episode 2321: Reward 5.3, Steps 43, Win Rate 0.328, Epsilon 0.050 (4.8 eps/s)
[22:55:19] Episode 2322: Reward 12.8, Steps 50, Win Rate 0.329, Epsilon 0.050 (4.8 eps/s)
[22:55:20] Episode 2325: Reward 5.1, Steps 50, Win Rate 0.329, Epsilon 0.050 (4.8 eps/s)
[22:55:20] Episode 2326: Reward 5.2, Steps 50, Win Rate 0.329, Epsilon 0.050 (4.8 eps/s)
[22:55:20] Episode 2329: Reward 9.2, Steps 50, Win Rate 0.329, Epsilon 0.050 (4.8 eps/s)
[22:55:20] Episode 2330: Reward 5.1, Steps 50, Win Rate 0.329, Epsilon 0.050 (4.8 eps/s)
[22:55:21] Episode 2333: Reward 13.0, Steps 50, Win Rate 0.329, Epsilon 0.050 (4.8 eps/s)
[22:55:21] Episode 2334: Reward 9.5, Steps 50, Win Rate 0.329, Epsilon 0.050 (4.8 eps/s)
[22:55:22] Episode 2336: Reward 5.1, Steps 50, Win Rate 0.330, Epsilon 0.050 (4.8 eps/s)
[22:55:22] Episode 2338: Reward 5.1, Steps 50, Win Rate 0.330, Epsilon 0.050 (4.8 eps/s)
[22:55:22] Episode 2340: Reward 11.8, Steps 50, Win Rate 0.330, Epsilon 0.050 (4.8 eps/s)
[22:55:22] Episode 2341: Reward 8.3, Steps 50, Win Rate 0.330, Epsilon 0.050 (4.8 eps/s)
[22:55:22] Episode 2342: Reward 5.1, Steps 50, Win Rate 0.330, Epsilon 0.050 (4.8 eps/s)
[22:55:23] Episode 2345: Reward 5.1, Steps 50, Win Rate 0.330, Epsilon 0.050 (4.8 eps/s)
[22:55:23] Episode 2346: Reward 11.7, Steps 50, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:23] Episode 2348: Reward 6.2, Steps 43, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:24] Episode 2350: Reward -3.8, Steps 13, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:28] Episode 2351: Reward 8.1, Steps 50, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:28] Episode 2355: Reward 13.2, Steps 50, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:28] Episode 2356: Reward 5.1, Steps 50, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:29] Episode 2359: Reward 5.1, Steps 50, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:29] Episode 2362: Reward 11.1, Steps 50, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:30] Episode 2363: Reward 7.0, Steps 50, Win Rate 0.331, Epsilon 0.050 (4.8 eps/s)
[22:55:30] Episode 2364: Reward 12.4, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:30] Episode 2365: Reward 11.5, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:31] Episode 2370: Reward 11.8, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:31] Episode 2373: Reward 5.1, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:31] Episode 2376: Reward 6.5, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:32] Episode 2378: Reward 10.1, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:33] Episode 2382: Reward 5.1, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:33] Episode 2383: Reward 5.1, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:33] Episode 2384: Reward 12.7, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:34] Episode 2389: Reward 5.1, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:34] Episode 2392: Reward 5.2, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:35] Episode 2396: Reward 5.5, Steps 32, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:35] Episode 2397: Reward 5.1, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:35] Episode 2398: Reward 10.1, Steps 2, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
[22:55:35] Episode 2400: Reward 6.2, Steps 44, Win Rate 0.333, Epsilon 0.050 (4.8 eps/s)
[22:55:39] Episode 2406: Reward 9.9, Steps 50, Win Rate 0.332, Epsilon 0.050 (4.8 eps/s)
